islenskar_leitarfyrirspurnarvillur_icesquer	description			 Listi með leitarfyrirspurnavillum notenda sem gefa ekki leitarniðurstöður í Beygingarlýsingu íslensks nútímamáls. 	<p>Listi með leitarfyrirspurnavillum notenda sem gefa ekki leitarniðurstöður í Beygingarlýsingu íslensks nútímamáls.</p>	<p></p>
parice__enskislensk_hlidstaed_malheild	description			 Þetta er fyrsta hliðstæða málheildin sem gerð er til að nota í íslenskri máltækni og málrannsóknum. 	<p>Þetta er fyrsta hliðstæða málheildin sem gerð er til að nota í íslenskri máltækni og málrannsóknum.</p>	<p></p>
tilbuin_samhlida_malheild_islenskaenska_med_innskotsordaforda	description			 Tilbúin samhliða málheild þar sem stjörnufræðihugtökum hefur verið skotið inn í útdrætti háskólaritgerða úr Skemmunni 	<p>Tilbúin samhliða málheild þar sem stjörnufræðihugtökum hefur verið skotið inn í útdrætti háskólaritgerða úr Skemmunni </p>	<p></p>
samhlida_gervimalheild_enis	description			 Samhliða gervimálheild með bakþýddum þjálfunargögnum fyrir vélþýðingar. 	<p>Samhliða gervimálheild með bakþýddum þjálfunargögnum fyrir vélþýðingar.</p>	<p></p>
long_context_synthetic_translation_pairs_for_english_and_icelandic	description			 Þessi málheild var mynduð með því að bakþýða opnar málheildir í samhengi. 	<p>Þessi málheild var mynduð með því að bakþýða opnar málheildir í samhengi.</p>	<p></p>
enis_synthetic_parallel_named_entity_robustness_corpus	description			 Í þessari hirslu eru gervi-samhliðagögn sem innihalda u.þ.b. 2 milljón raðaðra nafnatóka. Gögnin er ætluð sem auka bakþýðingargögn fyrir þjálfun og innihalda merkingar fyrir staðsetningu, samtök og persónur. 	<p>Í þessari hirslu eru gervi-samhliðagögn sem innihalda u.þ.b. 2 milljón raðaðra nafnatóka. Gögnin er ætluð sem auka bakþýðingargögn fyrir þjálfun og innihalda merkingar fyrir staðsetningu, samtök og persónur.</p>	<p></p>
enis_semisynthetic_parallel_name_robustness_corpus	description			 Samhliða hálfgervimálheild unnin upp úr ParIce málheildinni. Mannanöfn eru merkt sérstaklega, beggja vegna í hverju setningapari. Þeim er svo skipt út fyrir önnur nöfn af sama kyni og í sama falli. 	<p>Samhliða hálfgervimálheild unnin upp úr ParIce málheildinni. Mannanöfn eru merkt sérstaklega, beggja vegna í hverju setningapari. Þeim er svo skipt út fyrir önnur nöfn af sama kyni og í sama falli.</p>	<p></p>
thydingargogn_fyrir_polsku_og_islensku	description			 Í þessu gagnasafni eru gögn sem urðu til í samstarfsverkefni Reykjavíkurborgar og Miðeindar ehf. um að þróa sérhæfða þýðingarvél milli pólsku og íslensku. 	<p>Í þessu gagnasafni eru gögn sem urðu til í samstarfsverkefni Reykjavíkurborgar og Miðeindar ehf. um að þróa sérhæfða þýðingarvél milli pólsku og íslensku.</p>	<p></p>
parice__thjalfunar_og_profunargogn	description			 Þrjú sett af setningum til þróunar/prófunar á þýðingavélum. Settin eru búin til úr undirmálheildum ParIce og innihalda ensk-íslensk pör. 	<p>Þrjú sett af setningum til þróunar/prófunar á þýðingavélum. Settin eru búin til úr undirmálheildum ParIce og innihalda ensk-íslensk pör. </p>	<p></p>
islenskensk_thjalfunargogn_fyrir_samrodun_setninga	description			 Þessi pakki inniheldur tíu skjöl á íslensku og ensku með textum sem hefur verið handraðað setningu á móti setningu, til að nota við að prófa sjálfvirkar samröðunaraðferðir. 	<p>Þessi pakki inniheldur tíu skjöl á íslensku og ensku með textum sem hefur verið handraðað setningu á móti setningu, til að nota við að prófa sjálfvirkar samröðunaraðferðir.</p>	<p></p>
icelandicenglish_classification_training_set_for_parallel_sentence_alignment_filtering	description			 Þetta er þjáfunarsett fyrir flokkara, sem má nota til að velja góðar samhliða setningar frá lakara setningum í sambærilegum málheildum, eða til að sía samhliða málheildir. 	<p>Þetta er þjáfunarsett fyrir flokkara, sem má nota til að velja góðar samhliða setningar frá lakara setningum í sambærilegum málheildum, eða til að sía samhliða málheildir.</p>	<p></p>
icelandicenglish_parallel_sentence_extraction_dataset	description			 Þetta er gagnasett til að prófa nákvæmni aðferða við að veiða samhliða setningapör úr sambærilegum málheildum. 	<p>Þetta er gagnasett til að prófa nákvæmni aðferða við að veiða samhliða setningapör úr sambærilegum málheildum.</p>	<p></p>
enis_parallel_named_entity_robustness_corpus__test_data	description			 Í þessari hirslu eru prófunargögn til að meta framfarir í þýðingum á nafnatókum á milli íslensku og ensku. Þessi gögn eru samhliða og eru nafnamerkt með nafnaþekkjara sem hefur verið aðlagaður fyrir bæði tungumál. 	<p>Í þessari hirslu eru prófunargögn til að meta framfarir í þýðingum á nafnatókum á milli íslensku og ensku. Þessi gögn eru samhliða og eru nafnamerkt með nafnaþekkjara sem hefur verið aðlagaður fyrir bæði tungumál.</p>	<p></p>
cities_is2en	description			 Gagnasafnið tengir lista íslenskra heita borga við enskt heiti þeirra. 	<p>Gagnasafnið tengir lista íslenskra heita borga við enskt heiti þeirra.</p>	<p></p>
countries_is2iso	description			 Gagnasafnið tengir lista íslenskra heita borga við enskt heiti þeirra. 	<p>Gagnasafnið tengir lista íslenskra heita borga við enskt heiti þeirra.</p>	<p></p>
isprep4cc	description			 Gagnasafnið inniheldur upplýsingar um hvaða forsetningar skal nota með ýmsum löndum og sjálfstjórnarsvæðum. 	<p>Gagnasafnið inniheldur upplýsingar um hvaða forsetningar skal nota með ýmsum löndum og sjálfstjórnarsvæðum.</p>	<p></p>
isprep4isloc	description			 Gagnasafnið inniheldur upplýsingar um hvaða forsetningar skal nota með ýmsum íslenskum staðarheitum. 	<p>Gagnasafnið inniheldur upplýsingar um hvaða forsetningar skal nota með ýmsum íslenskum staðarheitum. </p>	<p></p>
thydingar_a_stofnunum,_fyrirtaekjum_og_titlum	description			 Pakkinn inniheldur 3.853 þýðingar á stofnana-, fyrirtækja- og starfsheitum (opinberum og lögvernduðum starfsheitum). 	<p>Pakkinn inniheldur 3.853 þýðingar á stofnana-, fyrirtækja- og starfsheitum (opinberum og lögvernduðum starfsheitum).</p>	<p></p>
ordasambond_a_islensku_og_ensku	description			 Eitt þúsund íslensk orðasambönd sem fengin eru úr ISLEX-gagnagrunni Árnastofnunar ásamt enskri samsvörun þeirra og bókstaflega merkingu þeirra í hvoru máli fyrir sig auk dæmasetninga og lykilorða. 	<p>Eitt þúsund íslensk orðasambönd sem fengin eru úr ISLEX-gagnagrunni Árnastofnunar ásamt enskri samsvörun þeirra og bókstaflega merkingu þeirra í hvoru máli fyrir sig auk dæmasetninga og lykilorða. </p>	<p></p>
samromur	description			Þetta er fyrsta útgáfan af gögnum úr safni Samróms. Útgáfan inniheldur 100.000 (145 klst.) staðfestar talupptökur á íslensku.	Þetta er fyrsta útgáfan af gögnum úr safni Samróms. Útgáfan inniheldur 100.000 (145 klst.) staðfestar talupptökur á íslensku.	<p></p>
samromur__fyrirspurnir	description			Útgáfan inniheldur 17.475 (20 klst.) staðfestar talupptökur á íslensku þar sem einblínt er á fyrirspurnir.	Útgáfan inniheldur 17.475 (20 klst.) staðfestar talupptökur á íslensku þar sem einblínt er á fyrirspurnir.	<p></p>
samromur__born	description			Útgáfan inniheldur 137.000 (131 klst.) staðfestar talupptökur frá börnum á íslensku.	Útgáfan inniheldur 137.000 (131 klst.) staðfestar talupptökur frá börnum á íslensku.	<p></p>
samromur__l2	description			Pakkinn inniheldur 143.031 (151,8 klst.) talupptökur úr safni Samróms þar sem mælendur eru fólki sem hefur ekki íslensku að móðurmáli. Gögnin eru að mestu óstaðfest.	Pakkinn inniheldur 143.031 (151,8 klst.) talupptökur úr safni Samróms þar sem mælendur eru fólki sem hefur ekki íslensku að móðurmáli. Gögnin eru að mestu óstaðfest.	<p></p>
samromur__hermun	description			Pakkinn inniheldur 91.408 (66,7 klst.) talupptökur úr safni Samróms þar sem mælendur þurftu fyrst að hlusta á setninguna upplesna (með talgervingu) áður en þeir tóku upp eigin rödd.	Pakkinn inniheldur 91.408 (66,7 klst.) talupptökur úr safni Samróms þar sem mælendur þurftu fyrst að hlusta á setninguna upplesna (með talgervingu) áður en þeir tóku upp eigin rödd.	<p></p>
samromur__ostadfest	description			Þessi útgáfa af gögnum úr safni Samróma eru öll gögn sem ekki eru til í öðrum útgáfum. Gögnin eru að mestu óyfirfarin. Útgáfan inniheldur 2.159.314 (2.233 klst.) talupptökur.	Þessi útgáfa af gögnum úr safni Samróma eru öll gögn sem ekki eru til í öðrum útgáfum. Gögnin eru að mestu óyfirfarin. Útgáfan inniheldur 2.159.314 (2.233 klst.) talupptökur.	<p></p>
spjallromur__icelandic_conversational_speech	description			Spjallrómur inniheldur upptökur sem eru samtals 21 klst. og 20 mín. að lengd, alls 54 samtöl og 102 viðmælendur.	Spjallrómur inniheldur upptökur sem eru samtals 21 klst. og 20 mín. að lengd, alls 54 samtöl og 102 viðmælendur.	<p></p>
kennsluromur__icelandic_lectures	description			Safn af hljóðskrám og samsvarandi texta úr kennslufyrirlestrum sem teknir voru upp í áföngum í HÍ og HR.	Safn af hljóðskrám og samsvarandi texta úr kennslufyrirlestrum sem teknir voru upp í áföngum í HÍ og HR.	<p></p>
raddromur__islensk_talgogn	description			Gagnasafnið samanstendur af hljóðbútum úr útvarps- og hlaðvarpsþáttum.	Gagnasafnið samanstendur af hljóðbútum úr útvarps- og hlaðvarpsþáttum.	<p></p>
ruvsjonvarp	description			Gagnasafnið inniheldur 6 klst. og 43 mín af sjónvarpsefni frá RÚV, úr þremur þáttum. Gagnasafnið inniheldur 5880 yrðingar frá 151 málhafa.	Gagnasafnið inniheldur 6 klst. og 43 mín af sjónvarpsefni frá RÚV, úr þremur þáttum. Gagnasafnið inniheldur 5880 yrðingar frá 151 málhafa.	<p></p>
ruvsjonvarp__othekktir_malhafar	description			Gagnasafnið inniheldur 281 klst. af sjónvarpsefni frá RÚV, úr sex þáttum. Gagnasafnið inniheldur 221.759 yrðingar frá óþekktum málhöfum.	Gagnasafnið inniheldur 281 klst. af sjónvarpsefni frá RÚV, úr sex þáttum. Gagnasafnið inniheldur 221.759 yrðingar frá óþekktum málhöfum.	<p></p>
fjolmidlatal	description			Gagnasafnið inniheldur 193 klukkustundir af útvarps- og sjónvarpsefni frá RÚV. Gagnasafnið inniheldur 40.746 yrðingar frá 1.360 málhöfum.	Gagnasafnið inniheldur 193 klukkustundir af útvarps- og sjónvarpsefni frá RÚV. Gagnasafnið inniheldur 40.746 yrðingar frá 1.360 málhöfum.	<p></p>
hjal_malheildin	description			 Hjal-verkefnið var hluti af tungutækniátaki menntamálaráðuneytisins sem ætlað var að styrkja stuðning við íslensku í ýmsum tölvukerfum. 	<p>Hjal-verkefnið var hluti af tungutækniátaki menntamálaráðuneytisins sem ætlað var að styrkja stuðning við íslensku í ýmsum tölvukerfum.</p>	<p></p>
malromur	description			 Málrómur er opið safn íslenskra raddsýna. Almannarómsverkefnið var unnið á árunum 2011 til 2012. 	<p>Málrómur er opið safn íslenskra raddsýna. Almannarómsverkefnið var unnið á árunum 2011 til 2012.</p>	<p></p>
althingisumraedur	description			 Ræður frá Alþingi Íslendinga, alls rúmir tuttugu klukkutímar af upptökum ásamt umritun þeirra í texta. 	<p>Ræður frá Alþingi Íslendinga, alls rúmir tuttugu klukkutímar af upptökum ásamt umritun þeirra í texta.</p>	<p></p>
althingisgognin_til_talgreiningar	description			 Alþingisgögnin eru samröðuð tal- og textagögn, unnin upp úr ræðum á Alþingi. Gögnin samanstanda af 6493 Alþingisræðum, frá 196 ræðumönnum. 	<p>Alþingisgögnin eru samröðuð tal- og textagögn, unnin upp úr ræðum á Alþingi. Gögnin samanstanda af 6493 Alþingisræðum, frá 196 ræðumönnum.</p>	<p></p>
jensson_malheildin	description			 Talmálsheild sem byggir á upplesnum texta (20 málhafar) sem er veginn með tilliti til hljóðatvennda. 	<p>Talmálsheild sem byggir á upplesnum texta (20 málhafar) sem er veginn með tilliti til hljóðatvennda.</p>	<p></p>
thor_malheildin	description			 Talmálsheild sem byggir á upplesnum texta sem er veginn með tilliti til hljóðatvennda. Í málheildinni eru 20 málhafar, 10 kvenmenn og 10 karlmenn. 	<p>Talmálsheild sem byggir á upplesnum texta sem er veginn með tilliti til hljóðatvennda. Í málheildinni eru 20 málhafar, 10 kvenmenn og 10 karlmenn.</p>	<p></p>
ruv_malheildin	description			 Talmálsheild sem byggist á upplesnum texta sem er veginn með tilliti til hljóðatvennda. Gagnasafnið hefur að geyma lesnar fréttir þar sem mikill orðaforði kemur fram. 	<p>Talmálsheild sem byggist á upplesnum texta sem er veginn með tilliti til hljóðatvennda. Gagnasafnið hefur að geyma lesnar fréttir þar sem mikill orðaforði kemur fram.</p>	<p></p>
talromur_1	description			 122.417 stuttar upptökur frá átta mismunandi röddum. 	<p>122.417 stuttar upptökur frá átta mismunandi röddum.</p>	<p></p>
talromur_2	description			 56.225 stuttar upptökur frá fjörutíu mismunandi röddum. 	<p>56.225 stuttar upptökur frá fjörutíu mismunandi röddum.</p>	<p></p>
talromur_3	description			 15.078 stuttar upptökur frá tíu mismunandi röddum. Fyrir hverja rödd hafa 340 segðir verið lesnar inn í 6 mismunandi tilbrigðum (hlutlaus, gleði, depurð, reiði, undrun og hjálpsemi). 	<p>15.078 stuttar upptökur frá tíu mismunandi röddum. Fyrir hverja rödd hafa 340 segðir verið lesnar inn í 6 mismunandi tilbrigðum (hlutlaus, gleði, depurð, reiði, undrun og hjálpsemi).</p>	<p></p>
morkud_malheild_samstafa_orda_e._homographs	description			 Þetta gagnasett inniheldur lista af samstafa orðum og safn setninga úr Risamálheildinni sem innihalda þessi orð, merkt eftir framburði. 	<p>Þetta gagnasett inniheldur lista af samstafa orðum og safn setninga úr Risamálheildinni sem innihalda þessi orð, merkt eftir framburði.</p>	<p></p>
malheild_fyrir_textanormun_text_normalization_corpus	description			 Inniheldur fjölda setninga fyrir og eftir stöðlun (e. normalization). 	<p>Inniheldur fjölda setninga fyrir og eftir stöðlun (e. normalization).</p>	<p></p>
gogn_til_skilningsprofana	description			 Inniheldur setningar til skilningsprófana (e. intelligibility tests) fyrir talgervla og má nota til þess að mæla áhrif stafsetningarvillna á skilning á talgervilslestri. 	<p>Inniheldur setningar til skilningsprófana (e. intelligibility tests) fyrir talgervla og má nota til þess að mæla áhrif stafsetningarvillna á skilning á talgervilslestri.</p>	<p></p>
islensk_vidmidunargogn_fyrir_stor_mallikon	description			 Prófunargögn til að meta málkunnáttu og málfræðilega getu stórra mállíkana fyrir íslensku. 	<p>Prófunargögn til að meta málkunnáttu og málfræðilega getu stórra mállíkana fyrir íslensku.</p>	<p></p>
islensk_vidmidunargogn__rettritun_a_islensku	description			 Þessi pakki hefur að geyma prófunargögn fyrir réttritun á íslensku. 	<p>Þessi pakki hefur að geyma prófunargögn fyrir réttritun á íslensku.</p>	<p></p>
islensk_vidmidunargogn__malnotkun	description			 Þessi pakki hefur að geyma prófunargögn fyrir málfar. 	<p>Þessi pakki hefur að geyma prófunargögn fyrir málfar.</p>	<p></p>
gagnasett_spurningarsvorunar_a_svidi_menningar_og_sogu	description			 Spurningarsvörunarmálheild sem er ætlað að mæla þekkingu risamállíkans á íslenskri menningu og sögu og getu þess til þess að svara spurningum rétt. 	<p>Spurningarsvörunarmálheild sem er ætlað að mæla þekkingu risamállíkans á íslenskri menningu og sögu og getu þess til þess að svara spurningum rétt.</p>	<p></p>
nqii__natural_questions_in_icelandic	description			 Spurningasvörunar gagnasett sem hæfir bæði lesskilnings- og opinni spurningasvörun á Íslensku. Svörin eru merkt inn í íslenska hluta Wikipedia. 	<p>Spurningasvörunar gagnasett sem hæfir bæði lesskilnings- og opinni spurningasvörun á Íslensku. Svörin eru merkt inn í íslenska hluta Wikipedia.</p>	<p></p>
islenska_winogrande_malheildin	description			 WinoGrande málheildin nýtist við mat á almennum málskilningi mállíkana. 	<p>WinoGrande málheildin nýtist við mat á almennum málskilningi mállíkana.</p>	<p></p>
ruquad__malheild_med_spurningum_og_svorum_haskolinn_i_reykjavik_	description			 Málheild sem samanstendur af pörum af spurningum og svörum. Sérhver spurning, sem á sér svar, tengist ákveðinni efnisgrein þar sem svarið við spurningunni er merkt. 	<p>Málheild sem samanstendur af pörum af spurningum og svörum. Sérhver spurning, sem á sér svar, tengist ákveðinni efnisgrein þar sem svarið við spurningunni er merkt.</p>	<p></p>
icesum__icelandic_text_summarization_corpus	description			 Safn 1.000 íslenskra frétta af mbl.is með handgerðum samantektum. Málheildin inniheldur innlendar fréttir og erlendar fréttir, viðskiptafréttir og íþróttafréttir sem gefnar voru út á tímabilinu 1998-2019. 	<p>Safn 1.000 íslenskra frétta af mbl.is með handgerðum samantektum. Málheildin inniheldur innlendar fréttir og erlendar fréttir, viðskiptafréttir og íþróttafréttir sem gefnar voru út á tímabilinu 1998-2019.</p>	<p></p>
islensk_nutimamalsordabok	description			 Íslensk nútímamálsorðabók er veforðabók sem samin er á Árnastofnun. Orðaforðinn er um 56 þúsund uppflettiorð. 	<p>Íslensk nútímamálsorðabók er veforðabók sem samin er á Árnastofnun. Orðaforðinn er um 56 þúsund uppflettiorð.</p>	<p></p>
islex_ordabokin	description			 ISLEX er margmála orðabókarverk með íslenskum uppflettiorðum og þýðingum á dönsku, sænsku, norsku (bókmáli og nýnorsku), færeysku og finnsku. 	<p>ISLEX er margmála orðabókarverk með íslenskum uppflettiorðum og þýðingum á dönsku, sænsku, norsku (bókmáli og nýnorsku), færeysku og finnsku.</p>	<p></p>
islexrec	description			 Við hvert uppflettiorð í ISLEX-orðabókinni er gefinn framburður í formi hljóðskráar. Um er að ræða tæplega 49000 orð og auk þess rúmlega 700 orðasambönd 	<p>Við hvert uppflettiorð í ISLEX-orðabókinni er gefinn framburður í formi hljóðskráar. Um er að ræða tæplega 49000 orð og auk þess rúmlega 700 orðasambönd</p>	<p></p>
bin	description			 	<p></p>	<p></p>
bin__roklidaskra	description			 Í skránni er greining á rökliðum en rökliður er liður í setningu sem tengist umsögn á einhvern hátt (yfirleitt frumlög eða andlög). 	<p>Í skránni er greining á rökliðum en rökliður er liður í setningu sem tengist umsögn á einhvern hátt (yfirleitt frumlög eða andlög).</p>	<p></p>
bin__storasnid	description			 Úttak úr BÍN með auknum gögnum um hvert orð og hverja beygingarmynd, auk efnis um ritmyndir sem ekki eiga heima innan beygingardæmanna í BÍN, þ.e. stafsetningar- og beygingarvillur, ásláttarvillur, eldri ritháttur orða o.fl. 	<p>Úttak úr BÍN með auknum gögnum um hvert orð og hverja beygingarmynd, auk efnis um ritmyndir sem ekki eiga heima innan beygingardæmanna í BÍN, þ.e. stafsetningar- og beygingarvillur, ásláttarvillur, eldri ritháttur orða o.fl.</p>	<p></p>
binkjarninn	description			 BÍN-kjarninn er einfaldað, vísandi úrtak úr BÍN sem ætlað er þeim sem vilja setja fram leiðbeinandi gögn um íslenska beygingarkerfið, t.d. fyrir þá sem eru að læra íslensku. 	<p>BÍN-kjarninn er einfaldað, vísandi úrtak úr BÍN sem ætlað er þeim sem vilja setja fram leiðbeinandi gögn um íslenska beygingarkerfið, t.d. fyrir þá sem eru að læra íslensku.</p>	<p></p>
bin__skammstafanir	description			 Listi algengra skammstafana í íslenskum textum ásamt útskýringum og flokkun. 	<p>Listi algengra skammstafana í íslenskum textum ásamt útskýringum og flokkun.</p>	<p></p>
binpackage	description			 Python-pakki utan um Beygingarlýsingu íslensks nútímamáls (BÍN), sem inniheldur yfir 6,5 milljónir færslna, 3,1 milljón einstakra orðmynda og um 300.000 stakar lemmur. 	<p>Python-pakki utan um Beygingarlýsingu íslensks nútímamáls (BÍN), sem inniheldur yfir 6,5 milljónir færslna, 3,1 milljón einstakra orðmynda og um 300.000 stakar lemmur.</p>	<p></p>
islensk_framburdarordabok_fyrir_maltaekni	description			 Orðabókin inniheldur handyfirfarnar hljóðritanir í fjórum framburðartilbrigðum íslensku. 	<p>Orðabókin inniheldur handyfirfarnar hljóðritanir í fjórum framburðartilbrigðum íslensku.</p>	<p></p>
framburdarordabokin	description			 Framburðarorðabókin inniheldur milli 50 og 60 þúsund hljóðritaðar orðmyndir. 	<p><p>Framburðarorðabókin inniheldur milli 50 og 60 þúsund hljóðritaðar orðmyndir.</p></p>	<p></p>
ordskiptingar	description			 Íslenskur orðskiptingalisti og orðskiptingamynstur, unnin upp úr íslenskum orðasöfnum og textum. 	<p>Íslenskur orðskiptingalisti og orðskiptingamynstur, unnin upp úr íslenskum orðasöfnum og textum.</p>	<p></p>
tokenizer__tilreidari_fyrir_islenska_texta	description			 Tokenizer er Python-pakki, ásamt skipanalínutóli, sem sér um tilreiðslu íslensks texta. Pakkinn umbreytir inntakstexta í tókastraum. 	<p>Tokenizer er Python-pakki, ásamt skipanalínutóli, sem sér um tilreiðslu íslensks texta. Pakkinn umbreytir inntakstexta í tókastraum.</p>	<p></p>
abltagger	description			 Þetta er markari sem virkar fyrir nýja markamengið og nær 96,95% nákvæmni á MÍM-Gull (krossprófanir). 	<p>Þetta er markari sem virkar fyrir nýja markamengið og nær 96,95% nákvæmni á MÍM-Gull (krossprófanir).</p>	<p></p>
